,,"GeneID","Length","Min4vsCtrl","Min8vsCtrl","Min15vsCtrl","Min30vsCtrl","Hr1vsCtrl","Hr2vsCtrl","Hr4vsCtrl","Hr8vsCtrl","Hr16vsCtrl","CtrlHr16vsCtrl","AveExpr","F","P.Value","adj.P.Val"
,"5874",5874,7787,-0.161816343457448,-0.271651115051027,-0.110349421532114,0.104696667420455,-0.273270823443609,-0.081099086790458,-0.004666491126527,-0.207842439130113,-0.028958913385579,0.081601378953756,5.37764379002667,1.48103938157597,0.198249115938659,0.233577067140007
,"79876",79876,4933,-0.166875046051588,-0.006779111918497,-0.000601662709616,-0.169827689369614,-0.055300270407379,-0.145686665286937,-0.216445395783404,0.113492608827631,0.062552037949894,-0.120871334602392,4.7113217268657,1.48058847657047,0.198418627552958,0.233756515439352
,"7259",7259,5259,0.02167704375155,0.056021566905116,0.05558359372164,-0.090251643671223,0.094402229982644,0.052551497378608,-0.030635304535062,-0.0610232440659,-0.207614478115163,-0.021694283073245,6.76186263381022,1.48011778777661,0.198595718393742,0.233944860916922
,"9175",9175,12024,-0.323774505212237,-0.294204275600655,-0.286021906737409,0.017547675219918,-0.237772718512994,-0.322540477374125,-0.271097187670816,-0.306753693710962,-0.125964754129285,-0.189523842895818,3.95070004850895,1.47962542269334,0.198781119745465,0.234142962633865
,"84752",84752,2705,0.151214201392584,0.292374543158769,-0.070315175582433,-0.173240802434356,-0.147084990418768,-0.175690344678356,0.035330971615248,-0.469178452463638,0.156067159153069,0.228252150919224,1.13955855185471,1.47891917468744,0.199047336312369,0.234436213460138
,"55109",55109,4509,-0.12357200070605,-0.155985333354828,-0.124946047361107,-0.174893643449669,-0.052727495734047,-0.333678823093149,-0.220646236184349,-0.148183128348853,-0.09071157495921,-0.035303311167399,5.8336478318936,1.47859262026746,0.199170539778609,0.234549885151166
,"284390",284390,2639,-0.2359270459237,0.73131443371145,-0.923429991487495,-0.41431500411565,-0.342269856181147,-0.335389021600573,-1.14117034566256,0.078295428301769,-0.288627752788011,0.31192591509146,-0.802360851718083,1.47857186026299,0.199178374539939,0.234549885151166
,"1657",1657,13166,0.082488770975681,0.081678556179219,0.062377996404885,-0.055139219641229,0.050102906287704,-0.122709157083947,-0.156478983213311,-0.062559820167112,0.110557142423954,0.013939898422703,5.53092445106176,1.4781074716927,0.199353707187907,0.234736010014914
,"283554",283554,3888,-0.373852567297592,-0.253603991220276,-0.24596642401792,-0.300541157004311,-0.193656047800914,-0.597014118951281,-0.555334505439575,-0.523591119577558,-0.136108930275923,-0.24967686184382,2.426077001788,1.47798946868703,0.199398282449812,0.234768151095805
,"6926",6926,4783,0.049436277314944,0.011821835598018,-0.041739541179658,-0.098483193283286,-0.260608754399333,-0.567353143333889,-0.137377738166666,-0.021367739740991,0.335472536275115,0.054833743162645,0.910017263028634,1.47614126421391,0.200097628407146,0.235567133120766
,"144193",144193,2136,0.105085827695136,0.340986326016981,-0.060415375214575,-0.047493108692456,-0.617725083594566,0.308104025736199,-0.17284604418899,-0.430436261212655,0.1979139062544,-0.159252008230744,0.845687349367379,1.47610449002243,0.200111566238307,0.235567133120766
,"677837",677837,136,-0.017263560037197,0.120625246491766,0.728295302562901,1.61711630762552,-0.278581788740867,1.1330146602312,-0.211100755987937,0.375036804123368,0.461456805275297,-0.402802493953762,-0.201689178828031,1.47592875580585,0.200178183754891,0.235625139277285
,"27034",27034,3649,-0.02521898330883,0.090502159574553,-0.107243943101902,0.116245226285743,-0.084332229509903,-0.015477630746364,-0.081824584735825,0.047732863791301,-0.001643623268929,-0.151624891612,5.44394461396002,1.475092478432,0.200495479029644,0.235978176851678
,"140290",140290,2697,0.24569712752389,0.387594749144747,0.101990104026864,-0.22641717643007,-0.094794002043237,0.03252170254001,-0.554408839490707,0.006737625862284,-0.054502848226064,-0.079754061621357,0.118840121513822,1.47464817603523,0.200664240783681,0.236153244742123
,"2058",2058,5015,0.179360026288697,0.232647191741689,0.266340446924508,0.112095803599843,0.246129353411519,0.106565123257868,0.114059417305826,0.108576961720003,0.044796771738135,0.064581841253899,8.71836815791788,1.47460937594241,0.200678984602381,0.236153244742123
,"23550",23550,5340,-0.068533352729051,-0.083685181683441,-0.067308544049159,-0.451698162261835,-0.017304276570477,-0.391545378392991,-0.304025803485854,-0.496838184384794,-0.080764808476267,-0.038642948777688,2.23334599793765,1.473745162073,0.201007638160806,0.236519509802622
,"619570",619570,63,0.227523551277238,-0.09676887700507,0.020159811725124,0.20725738921572,0.559239722353475,0.281924697339671,-0.068813801849748,0.068218451718502,0.545390263341615,0.660749735791994,0.879359257451365,1.47369855273524,0.201025377307983,0.236519899678174
,"103611081",103611081,3999,-0.070834267226667,-0.244644120496279,0.296344245074678,-0.205007523268038,-0.37024735227301,-0.625046845820808,0.00045191368775,0.013029567442468,0.1397532419698,0.158215491021253,1.11710177684583,1.47361016295454,0.201059021697541,0.23653900145506
,"23216",23216,7353,0.082491390617201,0.023309638704307,0.085491726938247,-0.235431298415738,0.083908323211315,-0.199743384701744,-0.136871696526407,-0.099562171518853,0.031962017222991,-0.123420138999618,6.22326254196045,1.4735165456535,0.201094661491797,0.236560447245805
,"57184",57184,3736,-0.053275327983248,-0.11487594765028,-0.210925286345905,-0.165265140281144,-0.126332581862293,-0.239949049957728,-0.245089969057577,-0.006319978972511,0.026561291786467,0.081158704779346,5.23112112810831,1.47342229924251,0.201130546625476,0.236582177906704
,"6786",6786,4393,0.097272390101103,-0.009879000047039,0.033357923328517,-0.155186935622462,0.000944189018294,-0.199704018557571,-0.05535866301397,-0.126106256649469,-0.196459616986767,-0.143915539526208,4.90620601326889,1.47313100843042,0.201241495159749,0.236692191372534
,"91661",91661,6927,-0.190966689532529,0.021087169880769,-0.091773797468625,0.109110394558689,-0.117429786959017,0.11424418787612,0.143658405214921,-0.054275760764643,-0.21309407616849,-0.349208695045168,3.43465452195572,1.47266538914355,0.201418959234014,0.23688041193738
,"25797",25797,1703,-0.388659609804029,-0.166950308398723,-0.325281520035851,0.256005268943468,-0.304763781086141,0.183687832025194,0.088022135624676,-0.118849276812183,-0.471810938470168,0.095485520090999,2.64352083433625,1.47234847040131,0.201539830115941,0.23700204879568
,"169841",169841,4419,-0.018255651635973,-0.220905532583541,-0.001998426407807,0.002266124946321,-0.272652434260345,0.128834536296435,-0.136796235883294,0.362118127160846,0.381152579379251,0.247239267394811,0.741221279488576,1.47192129675722,0.20170285653817,0.237173233386769
,"81621",81621,3499,-0.034323383458254,0.102159039727044,-0.045464476455773,-0.125457680073495,-0.006100397572161,-0.024798178462321,-0.174199572415803,-0.294489944980556,0.091380915686463,0.108606505017702,3.60998342828027,1.47174578564462,0.201769873499817,0.237231504953445
,"1047",1047,2822,-0.192963563684809,-0.2033432351156,-0.07347333957438,-0.030842464185117,-0.168044877470491,-0.245782150043166,-0.238714991267591,-0.192304245703303,-0.183419579384466,-0.238840553922588,5.64786196157213,1.47167259358059,0.201797827090174,0.23724384153969
,"440590",440590,4677,0.006159199496002,0.028614126163157,0.104348669530657,0.127437349423078,0.052937776360394,0.0615859918136,-0.004283931769675,0.094164759118019,-0.065166677745806,-0.158736958059571,4.33796386293273,1.471423308569,0.201893060861517,0.2373352671678
,"64798",64798,2636,0.600763142763596,0.396365109810775,0.364064475781509,0.278995584723489,0.512765724976985,0.575203764012629,0.513635023300582,-0.039124720544084,0.89926454567604,0.791158437995603,-0.321255510726207,1.47127476926919,0.201949826523566,0.237381459726247
,"170691",170691,6590,0.383571050839013,0.426628388827699,0.25354957716547,-0.130560730110311,-0.063411460862868,0.242541174628912,0.270068859579602,0.670346016561301,0.671949585763345,-0.076752700599271,0.526823354095447,1.47030826409848,0.202319541942576,0.237795468544445
,"91133",91133,8369,0.358730525148903,0.381375343909,0.071289369079604,0.428543826925341,0.249308148031481,0.200541266207053,-0.38998259019289,-0.338484512070837,-0.151845153694514,0.305941709275688,1.00416606243857,1.46947170185189,0.202640050003955,0.238151575071684
,"2188",2188,3309,-0.270362674350285,-0.222197039944554,-0.200937607461566,-0.330495511158512,-0.35971707605674,-0.658857606999532,-0.484910127407018,-0.105891400214059,-0.035314663014692,-0.303182277851929,2.29445722497062,1.4694181696256,0.202660575337955,0.238155097484587
,"339745",339745,5831,-0.219873432464843,-0.182890430743909,-0.117337850543741,-0.224280229569886,-0.14594600841706,-0.35200673856702,-0.366898277415457,-0.04877642001542,-0.225412784900854,0.046109171656456,5.42849369245241,1.46905042574769,0.202801627115299,0.238300242810306
,"54878",54878,8919,-0.101188478629042,-0.170163404093231,-0.053940681211369,-0.084670866666448,-0.07480579938409,-0.091401422829831,0.074504495048614,0.005691776858379,-0.154564873306853,0.113882182190394,6.4975624156575,1.46843444351112,0.203038094153942,0.238515485516225
,"1213",1213,8690,0.148057917716624,0.083067567653563,0.193415970566363,-0.059950608510608,0.148267483620147,-0.010877457183483,0.262509530403136,0.188043207071138,0.191155319374413,0.191657998132731,9.64649726616308,1.46840858630711,0.203048025883379,0.238515485516225
,"4693",4693,2004,-0.81178938428734,-0.188601774305321,0.079102067906768,-0.059783064194234,-0.220587129032299,-0.126854413970346,-0.500433697472233,-0.06070018741361,-0.060598278249084,-1.37351344437727,-0.27407891489694,1.46839217120003,0.203054331141977,0.238515485516225
,"3920",3920,9388,-0.225305227616465,-0.235649775311902,-0.080844578731749,0.066736200435811,-0.165351490708194,-0.037293292536702,-0.041917861810719,-0.032962643390664,-0.099191096145337,-0.023416484930761,7.86634605129938,1.46839036554948,0.203055024727031,0.238515485516225
,"83931",83931,3909,0.212648582581044,0.061452328746001,0.100142486426382,-0.170548360382863,0.074815723693186,-0.068564169042741,0.010038588528109,0.103305187300457,0.088090691863269,-0.027911637439906,6.26486931129523,1.46831385621243,0.203084415421796,0.238522917295683
,"400569",400569,970,0.207196356183643,0.131570700132282,0.179413319190723,0.28783781399607,-0.01292690423742,0.297158750259589,0.115613433908252,0.104190603247746,0.298484975294937,-0.151280269160064,3.29353710721919,1.46828249950442,0.203096462073582,0.238522917295683
,"144233",144233,3249,0.089477346654585,0.378799956388086,0.325337492510242,0.6304091361053,-0.191016274916226,-0.481227153477109,0.018941608540354,-0.273551725923963,-0.189395645813184,-0.200458312548416,0.12567870629417,1.46804163429185,0.203189019684694,0.238610994853582
,"53832",53832,4108,0.067765341726367,0.708499347348681,0.073745687450163,0.475968925336439,-0.058359895170454,0.725347386986746,0.607481342873554,0.262491531717216,0.074670378134966,0.33700519115874,-0.001741161022567,1.46734657114642,0.203456328645983,0.238904255234031
,"10491",10491,6651,0.086431443251061,0.132308407835531,0.074012845318464,-0.006881509418055,0.07059878236329,-0.010480359892073,0.027730676930035,-0.037485185982543,-0.039199253696994,0.024910431131016,7.24987780954159,1.46724973962487,0.203493593813064,0.238927364253206
,"1824",1824,5295,0.011568279946078,-0.198287293918209,-0.043393364545405,-0.256406884064917,-0.021014079935869,-0.315748426061119,-0.426810791976461,-0.520999190828908,-0.052985912291268,-0.062284282251466,2.8359686327414,1.46651120802596,0.203778019453446,0.239240642038708
,"117247",117247,3593,0.091116519168928,0.365887091550953,0.221818426563602,0.050946625267397,-0.031084944475569,-0.07172445413052,-0.08817507357113,0.472182576812948,0.359340331634374,-0.163919861188031,0.965219831325697,1.46638169214634,0.203827936419391,0.239278570254904
,"64326",64326,2878,0.021323702732437,0.08572902260089,0.134546461703069,0.260344271259005,0.091269293074238,0.227077198800905,0.023845989909636,0.129828041492486,0.143628767478401,0.258474410647358,5.8215140769471,1.46629516557029,0.203861291015383,0.239297050628597
,"8995",8995,748,-0.532434882318866,-0.220902748074314,-0.3052292474653,0.204914303080314,-0.191349124952182,-0.350459311669832,-0.926097889468183,-1.44915273593717,-1.44331261787292,0.479173912241005,1.65525801170498,1.46599600719715,0.20397665013566,0.239411778282067
,"79842",79842,2974,0.159388942986668,0.163292515192306,0.09110005759697,4.65E-05,0.14300475187006,-0.001817410258896,-0.187846561747677,-0.009807553437652,-0.210824807091079,0.040553522685532,2.81600056966975,1.46580330342168,0.204050990620107,0.239478345819763
,"537",537,2467,0.138374365729765,0.081236932821648,0.050196555474887,-0.086018756265313,0.027409748692964,-0.159842961901931,0.090844053297088,0.071456397858198,-0.039336958490584,0.060081575102823,5.81423832681678,1.46571510529496,0.2040850235877,0.239487667070632
,"139596",139596,2776,-0.127702334083106,0.066610467154085,-0.035924661678083,0.161566795700158,-0.03836942117466,0.027724928408924,-0.423587079573917,0.060373866347783,0.035138951412407,0.183604775327773,2.98419730403482,1.46569136430052,0.204094185398605,0.239487667070632
,"60313",60313,3866,0.03053277549071,-0.102938181726111,-0.070839664924435,-0.077181934231093,0.044058767877383,-0.034560195581932,-0.076324477378207,-0.046341426950015,-0.08324724591539,0.061128651464308,7.38026207770207,1.46549570923777,0.204169704313885,0.23955559348124
,"25871",25871,5004,-0.02986367988323,-0.047368737136374,-0.014322989327857,0.125943459004907,-0.102868343757716,0.107229181230077,0.125591583565168,0.190524439542697,-0.099126726746819,-0.005685923553115,5.76282385941475,1.46517815551969,0.204292327953441,0.239678772118418
,"1112",1112,8092,0.041621727496043,-0.074601967156953,0.126233789138279,-0.326263109984654,0.116177720171325,-0.20419998564775,0.000674685412805,-0.229603930215682,0.094139435507094,0.121732741111314,5.70413609255714,1.46474136781068,0.204461103719595,0.239856071165441
,"10505",10505,11165,-0.055454734308818,-0.127319118454034,-0.124321581566165,-0.19842280544293,-0.081643247068223,-0.293566603186344,-0.396705198340675,-0.088800548396018,-0.057316994281557,-0.259057899017558,3.9858449574895,1.46437640937008,0.204602222064114,0.240000897106546
,"5294",5294,7930,0.003882590880572,0.067196447712977,-0.084315657247916,-0.116104337323949,0.004423654637751,-0.403005264827452,-0.315946348905198,-0.232906276827682,0.15937014574788,0.392423364667616,2.37287544694496,1.46383092962756,0.204813308210357,0.240227764041274
,"3786",3786,11454,0.034592204679799,-0.34429256303171,-0.170998918415268,-0.045495879943799,-0.221070404470253,-0.67710489923678,-0.338377515177541,-0.202548554931297,0.009286683823526,-0.229633931444789,1.38460140354104,1.46369462260969,0.204866086419397,0.240268926731147
,"92806",92806,3058,-0.700528624729898,-0.359830189433071,-0.252617037431862,-0.052207299886511,0.023204404920713,-0.922888433963056,-0.314736832931184,-0.446336496225715,-0.635646286435057,-0.489652276027621,0.483429328492532,1.46360276845788,0.204901659433435,0.240289905638018
,"357",357,7594,0.061357264319806,-0.15071264924802,0.053766970892708,-0.343329888308313,-0.224839713993867,-0.249911882734632,-0.45982556736077,-0.438082119973816,-0.008765367594425,-0.107579744703006,1.83695535908118,1.46351012382051,0.204937544292495,0.240311246595507
,"101928403",101928403,1293,0.147585231616682,0.287842447476764,-1.73324753939003,0.885865374166133,-0.019385464367052,0.870111721732054,0.770890055016273,-0.751951828910024,-0.333384859335635,0.545186258474869,-1.78922556548951,1.46337816742481,0.204988666017877,0.240350449187512
,"57522",57522,9163,0.053669387786154,-0.039838489804829,0.075553565060289,-0.366347799208757,0.032422756762621,-0.459522176952034,-0.396206606316907,-0.209251096038435,-0.105989464796749,0.041517626905153,4.68517134193722,1.46219751383661,0.205446585375532,0.240866576537868
,"78999",78999,3345,0.253787916499809,0.292309940381495,0.069950875011132,-0.116772491860482,0.234552629920061,0.085561735037889,0.051584026547447,0.162736694404506,0.08097620547928,-0.020836557374246,4.75583464953052,1.46175790959808,0.205617325147178,0.241045953129828
,"677846",677846,136,-0.021533084854934,0.303655977218819,0.242294752496352,0.845467399814214,0.249894945928735,0.768691153756791,0.039127729610382,-0.126858236085682,-0.143616517519345,-0.510166159928964,5.02604465315285,1.46042016700639,0.206137692832216,0.241635133509733
,"9028",9028,1730,0.345249224596016,-0.264209482731754,0.046434852856087,-0.188282018717612,-0.059069616714927,-0.327647026378301,-0.172390748576116,0.308672387281751,0.491931287046316,0.086230549862145,1.54326499361048,1.46018349025185,0.206229882453452,0.241722344107579
,"339803",339803,2557,-0.086911389816544,-0.110715365576798,-0.883487736322112,0.196547696426215,0.033798343043522,0.110325388491062,0.092502025184623,0.011512107828676,-0.014619371152472,-0.267882266877056,0.883554026910431,1.45968437685575,0.206424418783712,0.241929490038325
,"5536",5536,2232,0.155537489344354,0.081405111654022,0.12132555254715,-0.08116167175026,0.006326126045471,-0.019565607879889,0.204108761442165,0.174792506760725,0.209977488146381,-0.026281138458241,6.31330801240835,1.45903306556231,0.206678527798613,0.242206413420713
,"55901",55901,3348,-0.070973267218868,-0.025027323586921,-0.078244727008067,0.564086138865644,0.030892336212534,0.151323528213813,0.218453101645308,0.098535502772705,-0.279136601686151,0.051342541002976,1.08024600828367,1.45886827238988,0.20674286699093,0.242260917102697
,"147837",147837,3664,-0.223552523779695,0.313416347781145,-0.4116240132606,0.010018508895447,-0.140031519402783,-0.222969695959934,-0.410784975555321,-0.343475300517902,-0.11065770679583,0.28021376998227,0.750643413417436,1.45852062603785,0.206878656280241,0.242399129258333
,"100506473",100506473,2009,0.031203984134178,-0.639840976709617,0.189826394336744,0.391193079277013,0.43682059694484,-0.090413683302442,0.332141147311238,0.44549449236035,0.648954902441959,-0.003032562860771,-0.600467221045152,1.45679732047567,0.207552972634709,0.24316825378872
,"121274",121274,9554,0.15075545759678,0.121174531994485,-0.011847038078622,-0.031087633527218,0.058745431489343,-0.138065111532288,-0.159517101299401,0.218139117893928,0.15117112043318,0.192164066606077,3.14952883259854,1.45669565287466,0.207592816836431,0.243193964679823
,"23769",23769,4369,0.190855276568714,0.821168094877005,0.469380030614214,-0.184445864784896,-0.398041080252013,-0.219880328179105,0.631676874330341,0.825590049147926,1.22182410129546,-0.120468402252991,-0.837035703616106,1.45633107444527,0.207735754780197,0.243340434537334
,"84264",84264,1994,0.093423937883029,0.202476953381475,0.051083347469021,0.292098316677207,0.03576561449591,0.370898986859356,0.070000888186176,-0.380401771083742,0.004285012313352,0.019066441781343,2.76354690914999,1.45564884954735,0.208003471028351,0.243633031108811
,"9409",9409,2076,-0.030883284187932,0.144904944860555,-0.0466323985333,0.035305235474525,0.074423974306547,0.208054065233084,-0.070711636796051,0.044503790362796,-0.129203932831313,-0.156604964092545,4.29177085783416,1.45474150838441,0.208360013042141,0.24402960927537
,"9205",9205,4047,-0.172765213325264,-0.065053166594623,-0.181132359946147,0.076665636353845,0.008604315151475,-0.000645238598263,-0.284881455980611,-0.048669125431121,-0.149281422357622,0.301849455758796,3.79797500316808,1.45458633633134,0.208421043941842,0.244080048615566
,"79848",79848,5961,0.083749520501595,0.097892438923532,0.151547506347504,0.13006440098897,0.112611435775009,-0.028299624036975,-0.111049178762827,0.082332696491742,-0.001132264422924,-0.073784507035604,4.50845382857828,1.45428556645189,0.20853938640198,0.244197590540696
,"10059",10059,4934,-0.041780553196442,-0.176912135601598,-0.07104134721876,-0.01362832798186,-0.06828388657653,-0.172074914784003,0.015183265003856,-0.014114751912279,0.046046258612583,-0.07285031216869,6.71058973246714,1.45396771173182,0.208664517576341,0.244323061040137
,"1757",1757,5322,0.088554016592914,0.161120468077394,0.076066532185468,-0.053628670398662,0.141241628124126,0.229028481776383,0.289959565522131,0.110829916253209,-0.138232857949648,-0.163555419769173,2.43151108790466,1.4539195923086,0.208683466898173,0.244324193429166
,"26870",26870,164,-0.188940677831665,-0.02352265036637,0.07188364399558,0.220002065852826,-0.500323609328046,0.499536120618938,0.035377439408272,-0.415491360949165,0.687678508328178,-0.72481021340908,11.0512838280504,1.4538431341417,0.208713579173349,0.244338393953842
,"105376544",105376544,1754,0.152541596218784,-0.213284607062543,-0.27979415049008,0.017246884689159,-0.418555245602358,0.008594133290381,-0.306138607920363,-0.265673054216117,0.1311214391445,-0.399817749214902,2.00486119047372,1.45363106621418,0.208797120662233,0.244415135559384
,"54809",54809,6855,-0.201131391653964,-0.176854650429632,0.020983649590931,-0.362046913903366,-0.024135544017365,-0.29673012707342,-0.22497974255433,-0.264227334507053,-0.219853877131743,-0.168725810294974,5.1638720987009,1.45291346965097,0.209080034378646,0.244709427100734
,"161253",161253,3194,-0.586616642709186,-1.27640636930275,-0.60239123046938,-0.017428952619524,-0.737888881424603,0.051313874311334,-0.004896177274303,-0.190583312368953,-0.193505468342115,-1.18582860123079,-0.593239701877554,1.45290203093045,0.209084546935484,0.244709427100734
,"10039",10039,2739,-0.07762387563867,-0.316494733563396,-0.074689886962214,-0.340012227484859,-0.261228581906525,-0.153584682166698,-0.032057082259763,-0.163605836043905,-0.320317490353383,-0.040219742379721,3.29570586387465,1.45266322105372,0.20917877727183,0.244798625908041
,"965",965,1719,-0.49724109186173,-0.57526586161953,-0.370669094735512,0.29687272533793,-0.292011334293924,0.051295317945004,-0.162969038573505,-0.438984112890855,-0.277228318447464,-0.776408460734074,5.13408265444839,1.45244688904931,0.209264171547366,0.244877469538719
,"144363",144363,1247,-0.984721102557452,-0.882285941502514,-0.726844091943222,-0.160656202784317,-0.521839465697082,-0.665936955344385,-0.415042093637381,-0.669523035739941,-0.418967771841632,-0.558821261608992,1.8848673852123,1.45205476365122,0.209419038789522,0.245037588704206
,"54830",54830,1762,0.539225426141583,1.22679567970753,0.66730814483181,1.18127233545709,0.332961248230728,1.21825973328708,1.52590605384473,0.653090581197495,1.37911411397829,1.09205709540351,-0.737863104100007,1.45095420543361,0.209854253352086,0.24552568158915
,"8192",8192,1151,0.092794390657368,0.135848774462604,0.04993910039218,0.03674741161973,-0.066196895855315,0.110595897244115,0.273511088381283,0.064570980054242,0.171961787560956,0.081154183259089,5.75387713735571,1.45090019538139,0.209875632711329,0.245529552406477
,"1272",1272,7722,0.507816107082208,-0.125504347260602,0.239359372825274,-0.25963449753011,-0.094762709865195,0.147206897244536,-0.142764771059052,-0.373521321316919,-0.065641838691173,-0.029520715555955,1.03290474179162,1.45047530452644,0.210043890699235,0.245694933257717
,"79944",79944,6640,-0.061721371423363,0.230259718719109,0.08482989757976,0.195430980063618,0.147086417147609,0.134479509933096,-0.081525033140143,-0.032122775096641,0.204042194225173,0.051356388718439,3.82914684982578,1.45042958940079,0.210062001319479,0.245694933257717
,"7812",7812,4313,0.058974509441114,0.065829889248036,0.068697273447341,-0.155927050100049,0.066999786506461,-0.09451740743711,0.046028902798172,0.1292328449275,0.049230877671485,-0.006719591675713,9.91163651762872,1.45040625144412,0.210071247490609,0.245694933257717
,"79400",79400,3126,0.740461533529609,-0.335784807259927,-0.585435609453888,-0.381492086777488,0.529644543310341,0.804215027217968,-0.377400397329995,-0.610067153014719,0.133735755042525,0.215598159461497,-0.931265706163021,1.44944979545429,0.210450500136022,0.246117313250829
,"79154",79154,2077,-0.082742676290182,-0.163535278327933,0.010866014771732,-0.286034086504987,-0.130077195382961,-0.22240024872328,-0.044663470390286,-0.045500626894067,0.000560779392837,-0.349909105727717,3.49967354593929,1.44877351449888,0.210719033324058,0.246410147669677
,"8669",8669,2558,-0.082468936142874,-0.125128189542606,0.066872031978035,-0.012776913019869,0.057545797771378,-0.041272262791813,0.032187510623231,0.302206155826767,0.127251984429555,-0.284914506501374,6.11064773637504,1.44806079385372,0.211002372426399,0.246720243903397
,"5260",5260,2626,-0.159179496806772,-0.901876325155913,-0.274762425557843,-0.110545393721199,-0.198171496802616,-1.01469018366091,-0.768442531077307,-0.430560897222322,0.193812554893263,-0.310088558333352,0.742748325181491,1.44739106218467,0.211268936586548,0.24701067390082
,"26829",26829,119,-0.41163620150986,-0.219759910231958,0.287500676893534,0.472986871877978,0.12173001412886,0.714857610214886,0.526782325252938,0.376816718095905,1.251823817442,-0.594501698676317,5.47142896569875,1.44730968531987,0.211301346727011,0.247027310099802
,"22990",22990,13060,0.022052825952367,-0.012137746959755,0.075255396537552,-0.228128340888717,0.025232300120003,-0.248770858863994,0.028221093557158,0.02565166770319,0.037708779087263,0.159196859643675,6.36996113428274,1.44686142598246,0.21147995684273,0.247214847597193
,"5251",5251,6640,0.718294243217364,0.76037848568143,0.866843109820636,1.22048211349622,0.484644809059742,0.528918134708617,1.02220006415597,0.836126252980506,0.128691046786533,1.68706362899074,-0.878538077561764,1.44655622534256,0.211601643225158,0.247335816113233
,"4716",4716,697,0.029000977736485,0.15279258892867,0.013848129861204,0.119859551363723,-0.028340663600818,0.245261430315525,0.115652117319922,0.087512924661803,0.177187015171976,-0.045905058872131,5.32447153737565,1.44641541631782,0.211657806529674,0.247380182134941
,"131965",131965,7451,-0.091161795555087,0.04514939345536,-0.006760475641809,0.264974139666921,-0.073435889885437,0.059603469083573,0.041244530371377,0.067958024678371,-0.136275276359221,-0.16944647238166,4.7056682460592,1.44636223949601,0.211679020236835,0.247383695850497
,"440295",440295,6200,-0.07113504740541,-0.25616084051474,-0.32589839993692,-0.13610403815536,-0.16269549901141,-0.694680180641913,-0.657188886289498,-0.145966336465979,0.062833409434603,-0.090081842128011,1.18185810487663,1.44608136524069,0.211791100762583,0.247493393485956
,"113612",113612,4822,-0.074271529430474,-0.171638296663261,-0.152647477790482,-0.19603469962575,-0.168417060762681,-0.30643050284817,-0.197304065584587,-0.246568626987322,-0.455165103524603,-0.339170257921873,3.50357373135882,1.44542937978913,0.212051477662676,0.247776352511419
,"100506860",100506860,947,0.767982002502182,0.580428438557148,0.68722962868775,1.57556992607779,0.426118937175125,0.704045601204216,0.429980141955508,0.495412934152651,1.16304670493815,0.6365885401142,-0.414257730092349,1.44496841317307,0.21223574445348,0.247970337938724
,"6230",6230,492,-0.153912211301593,-0.195615448083505,-0.191487581968333,0.139762654386894,-0.213783578436047,0.099917442575148,-0.019753156067923,-0.022108628827843,-0.021740110087148,-0.248209892706646,8.90512287952312,1.44431917943592,0.21249551541821,0.248252499397009
,"659",659,12087,-0.09018905223191,-0.160300598630165,-0.046793413442106,-0.36119594824192,-0.079589444022822,-0.37437725640382,-0.139015009101107,-0.1326638277133,0.197638600249656,0.197744774763602,4.94433863889519,1.44407837523978,0.212591939101067,0.248343794735294
,"51463",51463,5042,0.088191019717171,0.126894359818647,0.151647307531618,0.376645952201664,0.174188595676571,0.360305583180631,-0.085492589933084,0.195804777239961,0.243772689888274,-0.200804923404539,1.84050925915399,1.44360608835093,0.212781169114598,0.248543478744845
,"6080",6080,207,-0.238817627147068,0.081227631697461,-0.062947097624402,0.505246294412093,-0.063753619541316,0.549933303662598,-0.172309049686898,-0.759552415182378,-0.503901514680146,-1.02166146423496,12.7802975754295,1.44348736672128,0.212828761023076,0.24857769930547
,"139324",139324,6523,-0.200757140832655,-0.174782753205454,-0.414751299201987,0.026447318124362,-0.276249486981061,-0.413473999161257,-0.808728601627939,0.013109399438363,0.10867887579686,-0.017988259221407,1.35393618261174,1.44336281943202,0.212878698632289,0.248614653456843
,"55781",55781,4684,-0.037765970716566,-0.037454251596704,0.011834268065388,0.145011765393111,0.033153896190897,0.07311786118157,-0.052395995981939,0.225526870142684,0.117922089415218,0.011965668701913,6.03406624875383,1.44289171792113,0.21306768426686,0.248813977321344
,"641649",641649,1424,-0.36205113476567,-0.65736018220061,-0.58186434354551,-0.363688378244649,-0.363494082297944,-0.565125182236284,-1.0628605930294,-1.09956575553438,-0.346381703387258,0.220364543507118,-0.468045336978952,1.4425277544622,0.213213794824923,0.248963203015317
,"5723",5723,3315,-0.016151429403499,0.039549870712047,0.054069422369765,0.488826771896199,0.035402709286217,0.296332160915032,0.124205167692073,-0.184131829667502,-0.006015050381794,0.065114916273698,5.81556517840064,1.4422604566308,0.213321157466114,0.249067162197482
,"8398",8398,4885,0.157738305047661,-0.378836825070621,-0.534432280514641,-0.40942982574257,-0.368806219586535,-0.232939928884365,-0.784261741370358,-0.212729278723734,-0.241060369342861,0.46777404331025,0.105071025272007,1.44135271434052,0.213686126236438,0.249471850590693
